"","link","Type.de.notice","Type.de.document","Titre","Auteur","Contributeur","Editeur","Date","Description","Sujet","Langue","Format","pages","link_gallica"
"473","http://catalogue.bnf.fr/ark:/12148/cb307198752","monographie","texte imprimé","Oeuvres de La Harpe, de l'Académie fraçnçaise , accompagnées d'une notice sur sa vie et sur ses ouvrages","La Harpe, Jean François de (1739-1803). Auteur du texte","Saint-Surin, Pierre Tiffon de (1768-1848). Éditeur scientifique","Verdière (Paris)","1820-1821","Comprend : I-II. Théâtre ; III. Poèmes ; IV. Éloges académiques ; V. Discours ; VI-VII. Les douze Césars, traduits de Suétone ; VIII. La Lusiade. La Jérusalem délivrée. La Pharsale, traduction libre et abrégée des livres I, II, VII, X ; IX. Psautier français ; X-XI, XIII. Correspondance littéraire. (Le t. XII mq.) ; XIV-XV. Littérature et critique ; XVI. Fragments de l'apologie de la religion","","fre | français | ","16 vol. : portr. et pl. gravés ; in-8",NA,"https://gallica.bnf.fr/ark:/12148/bd6t5399800q | https://gallica.bnf.fr/ark:/12148/bd6t5394025f | https://gallica.bnf.fr/ark:/12148/bd6t5386609f | https://gallica.bnf.fr/ark:/12148/bd6t53866001 | https://gallica.bnf.fr/ark:/12148/bd6t5386601d | https://gallica.bnf.fr/ark:/12148/bd6t53866684 | https://gallica.bnf.fr/ark:/12148/bd6t5386667r | https://gallica.bnf.fr/ark:/12148/bd6t5386622g | https://gallica.bnf.fr/ark:/12148/bd6t5394011k | https://gallica.bnf.fr/ark:/12148/bd6t53865704 | https://gallica.bnf.fr/ark:/12148/bd6t5394007h | https://gallica.bnf.fr/ark:/12148/bd6t5386635z | https://gallica.bnf.fr/ark:/12148/bd6t5386619s | https://gallica.bnf.fr/ark:/12148/bd6t5386666c | https://gallica.bnf.fr/ark:/12148/bd6t5386618d"
"474","http://catalogue.bnf.fr/ark:/12148/cb30887988t","monographie","texte imprimé","La bergère des Alpes , pastorale en trois actes et en vers, mêlée de chants, par M. Marmontel de l'Académie françoise","Marmontel, Jean-François (1723-1799). Auteur du texte","Kohaut, Josef (1734-1777). Compositeur","A Paris, chez Merlin, libraire, rue de la Harpe, vis-à-vis la rue Poppée","1766","","","fre | français | ","56-4 p. : 4 p. de musique, frontisp. gravé d'après Gravelot ; in-8, in-12","56-4 p.","https://gallica.bnf.fr/ark:/12148/bpt6k5813318v"
"475","http://catalogue.bnf.fr/ark:/12148/cb30887809d","monographie","texte imprimé","Contes moraux , par M. Marmontel,...","Marmontel, Jean-François (1723-1799). Auteur du texte","Gravelot (1699-1773). Dessinateur du modèle | Cochin, Charles-Nicolas (1715-1790). Dessinateur du modèle | Saint-Aubin, Augustin de (1736-1807). Graveur | ","A Paris, chez J. Merlin libraire, rue de la Harpe. M. DCC. LXV","1765","","","fre | français | ","3 vol. (XVI-[2]-345 p.-[9] f. de pl., [4]-376 p.-[9] f. de pl., [8]-312 p.-[5] f. de pl.) ; in-8","3 vol. (XVI-[2]-345 p.","https://gallica.bnf.fr/ark:/12148/bpt6k1051592t | https://gallica.bnf.fr/ark:/12148/bpt6k1051594n | https://gallica.bnf.fr/ark:/12148/bpt6k1051596g | https://gallica.bnf.fr/ark:/12148/bpt6k6344836n | https://gallica.bnf.fr/ark:/12148/bpt6k1262652q | https://gallica.bnf.fr/ark:/12148/bpt6k1263806g"
"476","http://catalogue.bnf.fr/ark:/12148/cb30719876d","monographie","texte imprimé","Abrégé de l'Histoire générale des voyages [de A.-F. Prévost, A. Deleyre, A.-G. Meusnier de Querlon et Rousselet de Surgy], contenant ce qu'il y a de plus remarquable, de plus utile et de mieux avéré dans les pays où les voyageurs ont pénétré ; les moeurs des habitans, la religion, les usages, arts et sciences, commerce, manufactures... Par M. de La Harpe,... [Continué par Delpuech de Comeiras.]","La Harpe, Jean François de (1739-1803). Auteur du texte","","Hôtel de Thou (Laporte) (Paris)","1780-1786","Comprend : I. Livre I. Découvertes et conquêtes des Portugais. Livre II. Voyages d'Afrique ; II. Livre III. Voyages au Sénégal et sur les côtes d'Afrique jusqu'à Sierra Léona. Vocabulaire jalof et fouli. Vocabulaire mandingo. Livre IV. Voyages sur la côte de Guinée. Conquêtes de Dahomay ; III. Livre IV. Voyages d'Afrique. Livre V. Guinée. Description de la côte de Malaguette, de la Côte d'Ivoire, de la Côte d'Or et de la côte des Esclaves. Royaume de Benin. Livre VI. Congo. Cap de Bonne-Espérance ou Hottentots. Monomotapa. Vocabulaire hottentot ; IV. Seconde partie. Asie. Livre I. Iles de la mer des Indes ; V. Asie. Livre I (suite). Livre II. Continent de l'Inde ; VI. Asie. Livre III. Partie orientale des Indes ; VII. Asie. Livre IV. Chine ; VIII. Asie. Livre IV. Chine (suite). Livre V. Tartarie ; IX. Asie. Livre VI. Sibérie. Livre VII. Japon ; X. Troisième partie. Amérique. Livre I. Premières découvertes et premiers établissemens des Espagnols dans le Nouveau-Monde. Livre II. Mexique ; XI. Amérique. Livre II. Mexique (suite). Livre III. Nouvelle Espagne, ou Description du Mexique. Livre IV. Pérou ; XII. Amérique. Livre IV. Pérou (suite). Livre V. Suite de l'Amérique méridionale, Terra Firme. Rio de La Plata. Guyane. Histoire naturelle ; XIII. Amérique. Livre V. Suite des voyages dans l'Amérique méridionale. Livre VI. Brésil ; XIV. Amérique. Livre VII. Amérique septentrionale. Floride. Colonies anglaises. Livre VIII. Colonies françaises dans l'Amérique septentrionale. Livre IX. Caractère, usage, religion et moeurs des habitans de l'Amérique septentrionale ; XV. Amérique. Livre X. Histoire naturelle de l'Amérique septentrionale. Livre XI. Antilles ; XVI. Amérique. Livre XII. Histoire naturelle des Antilles. - Quatrième partie. Voyages autour du monde et aux pôles. Livre I. Voyages autour du monde par le sud-ouest. Livre II. Voyages au nord-ouest et au nord-est ; XVII. Voyages autour du monde et aux pôles. Livre II (suite). Livre III. Islande. Livre IV. Kamschatka ; XVIII. Voyages autour du monde et aux pôles. Livre IV. Kamschatka (suite). Vocabulaire de la langue du Kamschatka et des isles Kouriles. Livre V. Groënland ; XIX. Voyages autour du monde. Livre VI. Nouveaux voyages dans la mer du Sud. Byron, Carteret, Wallis, M. de Bougainville, Cook ; XX-XXI. Voyages autour du monde. Livre VI. Continuation des voyages du capitaine Cook ; XXII-XXIII. Abrégé du troisième voyage de Cook","","fre | français | ","In-8° , pl. et cartes",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k15223989 | https://gallica.bnf.fr/ark:/12148/bpt6k15224584 | https://gallica.bnf.fr/ark:/12148/bpt6k1522402r | https://gallica.bnf.fr/ark:/12148/bpt6k1522436j | https://gallica.bnf.fr/ark:/12148/bpt6k15224302 | https://gallica.bnf.fr/ark:/12148/bpt6k15224280 | https://gallica.bnf.fr/ark:/12148/bpt6k1522432w | https://gallica.bnf.fr/ark:/12148/bpt6k1522434q | https://gallica.bnf.fr/ark:/12148/bpt6k1522424b | https://gallica.bnf.fr/ark:/12148/bpt6k1522422h | https://gallica.bnf.fr/ark:/12148/bpt6k15224265 | https://gallica.bnf.fr/ark:/12148/bpt6k1522420p | https://gallica.bnf.fr/ark:/12148/bpt6k1522416s | https://gallica.bnf.fr/ark:/12148/bpt6k15224109 | https://gallica.bnf.fr/ark:/12148/bpt6k1522414z | https://gallica.bnf.fr/ark:/12148/bpt6k1522418m | https://gallica.bnf.fr/ark:/12148/bpt6k15224124 | https://gallica.bnf.fr/ark:/12148/bpt6k1522406d | https://gallica.bnf.fr/ark:/12148/bpt6k15224087 | https://gallica.bnf.fr/ark:/12148/bpt6k1522404k | https://gallica.bnf.fr/ark:/12148/bpt6k1522400x | https://gallica.bnf.fr/ark:/12148/bpt6k1522326t | https://gallica.bnf.fr/ark:/12148/bpt6k15223366 | https://gallica.bnf.fr/ark:/12148/bpt6k1522438c | https://gallica.bnf.fr/ark:/12148/bpt6k15226901"
"477","http://catalogue.bnf.fr/ark:/12148/cb30238973z","monographie","texte imprimé","Les Liaisons dangereuses, ou Lettres recueillies dans une société, & publiées pour l'instruction de quelques autres . Par M. C..... de L... Premiere [-quatrieme] partie","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte","","A Amsterdam ; et se trouve à Paris, chez Durand neveu, libraire, à la Sagesse, rue Galande. M.DCC.LXXXII [1782]","1782","",NA,"fre | français | ","4 t. en 2 vol. (248-242 ; 231-257 p.) ; in-12","4 t. en 2 vol. (248-242 ; 231-257 p.","https://gallica.bnf.fr/ark:/12148/btv1b8613394v | https://gallica.bnf.fr/ark:/12148/btv1b86133958"
"478","http://catalogue.bnf.fr/ark:/12148/cb302389989","monographie","texte imprimé","De la Monarchie et du républicanisme (par P.-A.-F. Choderlos de Laclos)","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte","","Impr. nationale (Paris)","1791","",NA,"fre | français | ","In-8° , 20 p.","8° , 20 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6480741q"
"479","http://catalogue.bnf.fr/ark:/12148/cb31943147j","monographie","texte imprimé","Les Liaisons dangereuses, ou Lettres recueillies dans une société, et publiées pour l'instruction de quelques autres, par M. C... de L... [Choderlos de Laclos.] Nouvelle édition, augmentée d'une correspondance de l'auteur avec Mde Riccoboni et de ses pièces fugitives","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte","","","1787","",NA,"fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k10732600 | https://gallica.bnf.fr/ark:/12148/bpt6k1073262t"
"480","http://catalogue.bnf.fr/ark:/12148/cb302389629","monographie","texte imprimé","Lettre à MM. de l'Académie françoise, sur l'éloge de M. le maréchal de Vauban, proposé pour sujet du prix d'éloquence de l'année 1787 (par P.-A.-F. Choderlos de Laclos)","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte","","Durand neveu (Amsterdam ; et Paris)","1786","",NA,"fre | français | ","In-8° , 48 p.","8° , 48 p.","https://gallica.bnf.fr/ark:/12148/bpt6k63109521"
"481","http://catalogue.bnf.fr/ark:/12148/cb44909738c","monographie","partition musicale","La fête d'amour, opera-comique en un acte et en vers, par Mr Favart, mis en musique par Mr C... s. Choderlos "," frère de Choderlos de Laclos, l'auteur des Liaisons dangereuses","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Compositeur","Favart, Mr. Librettiste","","1770-1799",NA,"","",NA,"https://gallica.bnf.fr/ark:/12148/btv1b10075359s"
"482","http://catalogue.bnf.fr/ark:/12148/cb30238970x","monographie","texte imprimé","Les Liaisons dangereuses ou Lettres recueillies dans une société, & publiées pour l'instruction de quelques autres . Par M.C..... de L... Premiere [-quatrieme] partie","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte","","A Amsterdam; et se trouve à Paris, chez Durand neveu. M.DCC.LXXXII","1782","",NA,"fre | français | ","4 t. en 2 vol. ; in-12",NA,"https://gallica.bnf.fr/ark:/12148/btv1b86145580 | https://gallica.bnf.fr/ark:/12148/btv1b8614559d"
"483","http://catalogue.bnf.fr/ark:/12148/cb372346289","monographie","texte imprimé","Sur le dix-huit brumaire : à Sieyès et à Bonaparte ([Reprod.]) par Lacretelle aîné","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Micro Graphix","1799","Collection : Les archives de la Révolution française ; 6.2.1968","France -- 1799 (Coup d'état du 18 Brumaire)","fre | français | ","2 microfiches ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k414573"
"484","http://catalogue.bnf.fr/ark:/12148/cb372418588","monographie","texte imprimé","De l'établissement des connoissances humaines, et de l'instruction publique dans la Constitution française ([Reprod.]) [P.-L. Lacretelle]","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Micro Graphix","1791","Collection : Les archives de la Révolution française ; 12.1022","Éducation -- France","fre | français | ","5 microfiches ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k57150h"
"485","http://catalogue.bnf.fr/ark:/12148/cb37261217f","monographie","texte imprimé","De la convocation de la prochaine tenue des Etats généraux en France ([Reprod.]) par M. de Lacretelle","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Pergamon press","1788","Collection : Les archives de la Révolution française ; 5.553","France. États généraux","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k47487g"
"486","http://catalogue.bnf.fr/ark:/12148/cb307102815","monographie","texte imprimé","Du système du gouvernement pendant la session actuelle et de l'affermissement de la constitution par la préférence de la réélection sur le tirage au sort pour les deux tiers conventionels . Par P.-L. Lacretelle aîné","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Du Pont (Paris)","1797","","","fre | français | ","2 fasc. en 1 vol. (195-[3]-41 p.) ; in-8","2 fasc. en 1 vol. (195-[3]-41 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6266408w"
"487","http://catalogue.bnf.fr/ark:/12148/cb30710262w","monographie","texte imprimé","Fragmens politiques et littéraires , par P.-L. Lacretelle aîné...","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Foulon (Paris) | A. Eymeri (Paris) | Delaunay [etc.] (Paris) | ","1817","Comprend : I. Politique ; II. Littérature","","fre | français | ","2 vol. (XXXI-[1]-356, XVII-[1]-376 p.) ; in-8","2 vol. (XXXI-[1]-356, XVII-[1]-376 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9761330n | https://gallica.bnf.fr/ark:/12148/bpt6k9762316p"
"488","http://catalogue.bnf.fr/ark:/12148/cb346984465","monographie","texte imprimé","De l'établissement des connoissances humaines et de l'instruction publique, dans la Constitution française ([Reprod.]) par P.L. Lacretelle","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Hachette (Paris)","1791","","","fre | français | ","4 microfiches acétate de 49 images, diazoïques ; 105 * 148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k85432j"
"489","http://catalogue.bnf.fr/ark:/12148/cb30710274w","monographie","texte imprimé","Panorama , par M. Lacretelle aîné","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Paris. A la librairie de Lacretelle ainé et compagnie, rue Dauphine, n° 20 ; et chez les marchands de nouveautés. Mai 1820","1820","","France (1814-1824, Louis XVIII)","fre | français | ","48 p. ; in-8","48 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6122170m"
"490","http://catalogue.bnf.fr/ark:/12148/cb307102726","monographie","texte imprimé","Mémoire pour Mr. P.-L. Lacretelle (aîné) contre le jugement par défaut du 16 décembre 1820, par le tribunal de la justice correctionnelle à Paris... [Signé : P.-L. Lacretelle (aîné) ; Me Persil, défenseur.]","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","impr. de Plassan (Paris)","1821","","","fre | français | ","In-8° , 59 p.","8° , 59 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6119266z"
"491","http://catalogue.bnf.fr/ark:/12148/cb30710273j","monographie","texte imprimé","Mémoire sur l'institution des Bureaux des finances et l'utilité de leurs fonctions","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","1789","1789","","","fre | français | ","120 p. ; in-8","120 p.","https://gallica.bnf.fr/ark:/12148/bpt6k92113x"
"492","http://catalogue.bnf.fr/ark:/12148/cb307102757","monographie","texte imprimé","Des Partis et des factions et de la prétendue aristocratie d'aujourd'hui, par P.-L. Lacretelle (aîné)...","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Barrois l'aîné (Paris)","1818","","","fre | français | ","In-8° , 42 p.","8° , 42 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6148715w"
"493","http://catalogue.bnf.fr/ark:/12148/cb307102668","monographie","texte imprimé","Mélanges de jurisprudence. [Par Pierre-Louis Lacretelle aîné.]","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Colombier (Paris)","1778","","","fre | français | ","In-8° , 451 p.","8° , 451 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9610138b"
"494","http://catalogue.bnf.fr/ark:/12148/cb307102579","monographie","texte imprimé","Discours sur ce sujet : assigner les causes des crimes et donner les moyens de les rendre plus rares et moins funestes. Par M. Lacretelle fils...","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","P. Antoine (Nancy) | P. Barbier (Nancy) | ","1774","","","fre | français | ","87 p. ; in-8","87 p.","https://gallica.bnf.fr/ark:/12148/bpt6k57403017"
"495","http://catalogue.bnf.fr/ark:/12148/cb37245333h","monographie","texte imprimé","Projet de cahier pour le tiers état du bailliage et de la vicomté de Paris ([Reprod.]) par M. D. L. C.","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Micro Graphix","1789","Collection : Les archives de la Révolution française ; 6.2.642","France. États généraux (1789 ; Versailles) -- Cahiers de doléances","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k40199z"
"496","http://catalogue.bnf.fr/ark:/12148/cb307102590","monographie","texte imprimé","Discours sur le préjugé des peines infamantes, couronnés à l'Académie de Metz . Lettre sur la réparation qui serait due aux accusés jugés innocens. Dissertation sur le ministère public. Réflexions sur la réforme de la justice criminelle. Par M. Lacretelle, avocat au Parlement","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","A Paris, chez Cuchet, libraire, rue & hôtel Serpente. M. DCC. LXXXIV. Avec approbation & privilège du Roi.","1784","","","fre | français | ","[4]-XL-371-[4] p. ; in-8","4]-XL-371-[4] p.","https://gallica.bnf.fr/ark:/12148/bpt6k5471575n | https://gallica.bnf.fr/ark:/12148/bpt6k55486426"
"497","http://catalogue.bnf.fr/ark:/12148/cb30710253x","monographie","texte imprimé","Oeuvres de P. L. Lacretelle aîné...","Lacretelle, Pierre-Louis (1751-1824). Auteur du texte","","Bossange frères (Paris)","1823-1824","Comprend : I-III. Éloquence judiciaire et philosophie législative ; IV. Roman théâtral. (Avec des Observations de Choderlos de Laclos sur le fils naturel ; V-VI. Portraits et tableaux","","fre | français | ","6 vol. ; in-8",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k206593t | https://gallica.bnf.fr/ark:/12148/bpt6k206592f | https://gallica.bnf.fr/ark:/12148/bpt6k2065912 | https://gallica.bnf.fr/ark:/12148/bpt6k9761803g | https://gallica.bnf.fr/ark:/12148/bpt6k97617887 | https://gallica.bnf.fr/ark:/12148/bpt6k9762727v"
