	id	link_bnf	link_gallica	author_short	selected_for_galerie	title	date	format	author	contributors	editors	description	subject	notes	title_short	filename
261	488	http://catalogue.bnf.fr/ark:/12148/cb346984465	https://gallica.bnf.fr/ark:/12148/bpt6k85432j	Lacretelle	yes	De l'établissement des connoissances humaines et de l'instruction publique, dans la Constitution française ([Reprod.]) par P.L. Lacretelle	1791	"4 microfiches acétate de 49 images, diazoïques ; 105 * 148 mm"	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		Hachette (Paris)				De l'établissement des connoissances humaines et	../corpus_raw/Lacretelle_488.txt
262	491	http://catalogue.bnf.fr/ark:/12148/cb30710273j	https://gallica.bnf.fr/ark:/12148/bpt6k92113x	Lacretelle	yes	Mémoire sur l'institution des Bureaux des finances et l'utilité de leurs fonctions	1789	"120 p. ; in-8"	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		1789				Mémoire sur l'institution des Bureaux des	../corpus_raw/Lacretelle_491.txt
263	493	http://catalogue.bnf.fr/ark:/12148/cb307102668	https://gallica.bnf.fr/ark:/12148/bpt6k9610138b	Lacretelle		Mélanges de jurisprudence. [Par Pierre-Louis Lacretelle aîné.]	1778	In-8° , 451 p.	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		Colombier (Paris)				Mélanges de jurisprudence. [Par Pierre-Louis Lacretelle	../corpus_raw/Lacretelle_493.txt
264	494	http://catalogue.bnf.fr/ark:/12148/cb307102579	https://gallica.bnf.fr/ark:/12148/bpt6k57403017	Lacretelle	yes	Discours sur ce sujet : assigner les causes des crimes et donner les moyens de les rendre plus rares et moins funestes. Par M. Lacretelle fils...	1774	"87 p. ; in-8"	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		P. Antoine (Nancy) | P. Barbier (Nancy) |				Discours sur ce sujet : assigner	../corpus_raw/Lacretelle_494.txt
265	495	http://catalogue.bnf.fr/ark:/12148/cb37245333h	https://gallica.bnf.fr/ark:/12148/bpt6k40199z	Lacretelle		Projet de cahier pour le tiers état du bailliage et de la vicomté de Paris ([Reprod.]) par M. D. L. C.	1789	"1 microfiche ; 105*148 mm"	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.2.642"	"France. États généraux (1789 ; Versailles) -- Cahiers de doléances"		Projet de cahier pour le tiers	../corpus_raw/Lacretelle_495.txt
266	496	http://catalogue.bnf.fr/ark:/12148/cb307102590	https://gallica.bnf.fr/ark:/12148/bpt6k5471575n | https://gallica.bnf.fr/ark:/12148/bpt6k55486426	Lacretelle		Discours sur le préjugé des peines infamantes, couronnés à l'Académie de Metz . Lettre sur la réparation qui serait due aux accusés jugés innocens. Dissertation sur le ministère public. Réflexions sur la réforme de la justice criminelle. Par M. Lacretelle, avocat au Parlement	1784	"[4]-XL-371-[4] p. ; in-8"	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		A Paris, chez Cuchet, libraire, rue & hôtel Serpente. M. DCC. LXXXIV. Avec approbation & privilège du Roi.				Discours sur le préjugé des peines	../corpus_raw/Lacretelle_496.txt
267	498	http://catalogue.bnf.fr/ark:/12148/cb30710265x	https://gallica.bnf.fr/ark:/12148/bpt6k61422797 | https://gallica.bnf.fr/ark:/12148/bpt6k6108641x | https://gallica.bnf.fr/ark:/12148/bpt6k6152212b | https://gallica.bnf.fr/ark:/12148/bpt6k6152248z	Lacretelle		Encyclopédie méthodique. Logique et métaphysique , publiée par M. Lacretelle. Tome premier [-quatrieme]	1786-1791	"4 t. ([4]-752, [4]-336-439, [4]-730, [4]-280 [i.e. 824] p.) ; in-4"	Lacretelle, Pierre-Louis (1751-1824). Auteur du texte		A Paris, chez Panckoucke, libraire, hôtel de Thou, rue des Poitevins. A Liège, chez Plomteux, imprimeur des États. M. DCC. LXXXVI [-M. DCC. LXXXIX] . Avec approbation, & privilège du Roi. - A Paris, chez Panckoucke, libraire, hôtel de Thou, rue des Poitevins. M. DCC. XCI	"Comprend : T. 1, [Dictionnaire de logique et de métaphysique : Absolu-Mémoire] ; t. 2, [Dictionnaire de logique et de métaphysique : Métaphysique-Systèmes ; Dictionnaire de morale : Abattement-Devoir] ; t. 3, [Dictionnaire de morale : Diginités-Ostentation] ; t. 4, [Dictionnaire de morale : Paresse-Utilité, Supplément au dictionnaire de morale ; Dictionnaire d'éducation]"			Encyclopédie méthodique. Logique et métaphysique ,	../corpus_raw/Lacretelle_498.txt
268	500	http://catalogue.bnf.fr/ark:/12148/cb30634225w	https://gallica.bnf.fr/ark:/12148/bpt6k56956061	La Platière	yes	"L'invention des globes aérostatiques ; hommage à MM. de Montgolfier, par M. le comte d'Imbert de La Platière,..."	1784	"23 p. ; in-8"	Imbert de La Platière, Sulpice (1755?-18..). Auteur du texte		Cailleau (Londres)				"L'invention des globes aérostatiques ; hommage"	../corpus_raw/La Platière_500.txt
269	502	http://catalogue.bnf.fr/ark:/12148/cb37235572r	https://gallica.bnf.fr/ark:/12148/bpt6k403029	Manuel		"Sur la séance nationale du vingt-cinq juin ; Lettre à M. le comte d'Artois ([Reprod.]) [par Manuel]"	1789	"1 microfiche ; 105*148 mm"	Manuel, Louis-Pierre. Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.2.753"			Sur la séance nationale du vingt-cinq	../corpus_raw/Manuel_502.txt
270	503	http://catalogue.bnf.fr/ark:/12148/cb372334631	https://gallica.bnf.fr/ark:/12148/bpt6k40450f	Manuel		Lettre à la reine ([Reprod.])	1789	"1 microfiche ; 105 x148 mm"	Manuel, Louis-Pierre (1751-1793). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.2.907"			NA	../corpus_raw/Manuel_503.txt
271	504	http://catalogue.bnf.fr/ark:/12148/cb30874428n	https://gallica.bnf.fr/ark:/12148/bpt6k6261847t	Manuel		Lettre circulaire du procureur de la Commune aux comités des 48 sections, en leur adressant l'arrêté de la Municipalité concernant les processions	1792	"3 p. ; in-4"	Manuel, Louis-Pierre (1751-1793). Auteur du texte		[s.n.]				Lettre circulaire du procureur de la	../corpus_raw/Manuel_504.txt
272	505	http://catalogue.bnf.fr/ark:/12148/cb340651041	https://gallica.bnf.fr/ark:/12148/bpt6k6484766s | https://gallica.bnf.fr/ark:/12148/bpt6k64883086	Manuel		La police de Paris dévoilée , par Pierre Manuel, l'un des administrateurs de 1789. Avec gravure et tableaux. Tome premier [-second].	1793	"2 t. en 2 vol. (11-[1 bl.]-402-[3] p.-2 dépl., 1 p. de pl. ; 330 p.-2 dépl.) : 1 frontispice gr. s. c., 1 pl. gr. s. c., 4 dépl. de tableaux ; in-8"	Manuel, Louis-Pierre (1751-1793). Auteur du texte		A Paris chez J. B. Garnery, libraire, rue Serpente, n°. 17. A Strasbourg, chez Treuttel, libraire. A Londres, chez De Boffe, libraire, Gerard street, n°. 7, Soho. L'an second de la Liberté	Comprend : Livres qui se trouvent chez Garnery, libraire, rue Serpente, n° 17	France -- Histoire | Police -- France (Ancien Régime) |		La police de Paris dévoilée ,	../corpus_raw/Manuel_505.txt
273	506	http://catalogue.bnf.fr/ark:/12148/cb35945355r	https://gallica.bnf.fr/ark:/12148/bpt6k9600310p	Manuel		Suplément a la nouvelle édition du Petit almanach des grands hommes ou Lettre a messieurs de Rivarol et de Champcenets , par un des grands hommes du Petit almanach	1788	"31 p. ; in-12"	Manuel, Louis-Pierre (1751-1793). Auteur du texte		[S.l.] M.DCC.LXXXVIII				Suplément a la nouvelle édition du	../corpus_raw/Manuel_506.txt
274	507	http://catalogue.bnf.fr/ark:/12148/cb30951912p	https://gallica.bnf.fr/ark:/12148/bpt6k9804868b	Mirabeau		"Lettres originales de Mirabeau, écrites du donjon de Vincennes, pendant les années 1777, 78, 79 et 80 ; contenant tous les détails sur sa vie privée, ses malheurs et ses amours avec Sophie Ruffei, marquise de Monnier : recueillies par P. Manuel,..."	1792-1794	"4 vol. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte	Manuel, Louis-Pierre (1751-1793). Éditeur scientifique	J.-B. Garnery (Paris) | Treuttel (Strasbourg) | De Boffe (Londres) |				Lettres originales de Mirabeau, écrites du	../corpus_raw/Mirabeau_507.txt
275	656	http://catalogue.bnf.fr/ark:/12148/cb309517829	https://gallica.bnf.fr/ark:/12148/bpt6k56028262	Mirabeau		De la Caisse d'escompte . Par le comte de Mirabeau	1785	"XVI-226 [i.e. 228]-[1] p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte						De la Caisse d'escompte . Par	../corpus_raw/Mirabeau_656.txt
276	657	http://catalogue.bnf.fr/ark:/12148/cb30951885m	https://gallica.bnf.fr/ark:/12148/bpt6k1509090k	Mirabeau	yes	Lettre remise à Frédéric-Guillaume II, roi régnant de Prusse, le jour de son avènement au trône, par le Cte de Mirabeau	1787	In-8° , 62 p.	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte						Lettre remise à Frédéric-Guillaume II, roi	../corpus_raw/Mirabeau_657.txt
277	660	http://catalogue.bnf.fr/ark:/12148/cb30951891j	https://gallica.bnf.fr/ark:/12148/bpt6k3068668c	Mirabeau		Lettre du comte de Mirabeau a M. Le Couteulx de La Noraye, sur la Banque de Saint Charles et sur la Caisse d'escompte	1785	"[4]-117-[1 bl.] p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte						Lettre du comte de Mirabeau a	../corpus_raw/Mirabeau_660.txt
278	662	http://catalogue.bnf.fr/ark:/12148/cb309517573	https://gallica.bnf.fr/ark:/12148/bpt6k9627848k	Mirabeau		Le Lecteur y mettra le titre	1777	"95-[1] p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte		[s.n.] (Londres)				NA	../corpus_raw/Mirabeau_662.txt
279	664	http://catalogue.bnf.fr/ark:/12148/cb30951878b	https://gallica.bnf.fr/ark:/12148/bpt6k96088453	Mirabeau		"Lettres de Mirabeau a Chamfort , imprimées sur les originaux ecrits de la main de Mirabeau, et suivies d'une traduction de la dissertation allemande sur les causes de l'universalité de la langue française, qui a partagé le prix de l'Académie de Berlin ; traduction attribuée à Mirabeau et imprimée sur le manuscrit corrigé de sa main."	1796-1797	"[4]-142-[2] p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte		A Paris. Chez le directeur de la Décade philosophique, rue Thérèse, butte des Moulins. An V. de la République française [1796-1797].				Lettres de Mirabeau a Chamfort ,	../corpus_raw/Mirabeau_664.txt
280	668	http://catalogue.bnf.fr/ark:/12148/cb365820304	https://gallica.bnf.fr/ark:/12148/bpt6k96928998	Mirabeau		Derniéres paroles prononcées par M. Mirabeau, au moment de sa mort.	1791	"4 p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte		[Paris.] De l'imprimerie du Postillon, rue Basse du Rempart-de-la-Madeleine, n°. 22, ci-devant rue d'Argenteuil, n°. 87. [1791]		Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791)		Derniéres paroles prononcées par M. Mirabeau,	../corpus_raw/Mirabeau_668.txt
281	669	http://catalogue.bnf.fr/ark:/12148/cb324539655	https://gallica.bnf.fr/ark:/12148/bpt6k1517671z	Mirabeau		Le Libertin de qualité, ou Confidences d'un prisonnier au château de Vincennes [Mirabeau] écrites par lui-même...	1784	"VIII-319 p. pl. gr. en t. douce ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte						Le Libertin de qualité, ou Confidences	../corpus_raw/Mirabeau_669.txt
282	670	http://catalogue.bnf.fr/ark:/12148/cb324539686	https://gallica.bnf.fr/ark:/12148/bpt6k1517673s	Mirabeau		Ma Conversion, par M.D.R.C.D.M.F. [Mirabeau]. Avec figures en taille-douce. 1re édition	1783	In-12, VIII-248 p. pl	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte						Ma Conversion, par M.D.R.C.D.M.F. [Mirabeau]. Avec	../corpus_raw/Mirabeau_670.txt
283	674	http://catalogue.bnf.fr/ark:/12148/cb365671290	https://gallica.bnf.fr/ark:/12148/bpt6k65783908 | https://gallica.bnf.fr/ark:/12148/bpt6k6578179j | https://gallica.bnf.fr/ark:/12148/bpt6k6578576p	Mirabeau		"Lettres originales de Mirabeau, écrites du donjon de Vincennes pendant les années 1777, 78, 79 et 80 ; contenant tous les détails de sa vie privée, ses malheurs, et ses amours avec Sophie Ruffei, marquise de Monnier : recueillies par P. Manuel,..."	1792	"4 vol. ; in-16"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte		J. B. Garnery (Paris) | Treuttel (Strasbourg) | de Boffe (Londres) |				Lettres originales de Mirabeau, écrites du	../corpus_raw/Mirabeau_674.txt
284	675	http://catalogue.bnf.fr/ark:/12148/cb30951806g	https://gallica.bnf.fr/ark:/12148/bpt6k9735282f	Mirabeau		Essai sur le despotisme	1775	"275-[2] p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte		[s.n.] (Londres)				NA	../corpus_raw/Mirabeau_675.txt
285	676	http://catalogue.bnf.fr/ark:/12148/cb30951947b	https://gallica.bnf.fr/ark:/12148/bpt6k65761721	Mirabeau	yes	Discours sur la représentation illégale de la nation provençale dans ses États actuels, et sur la nécessité de convoquer une assemblée générale des trois ordres, prononcé par le Comte de Mirabeau, dans la quatrième séance des États actuels de Provence, le 30 janvier 1789	1789	In-8° , 35 p.	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte		Gibelin-David et Émeric-David (Aix)		Provence-Alpes-Côte d'Azur (France) -- 1789-1799 (Révolution) -- Sources | Provence |		Discours sur la représentation illégale de	../corpus_raw/Mirabeau_676.txt
286	678	http://catalogue.bnf.fr/ark:/12148/cb30951850z	https://gallica.bnf.fr/ark:/12148/bpt6k5832470d	Mirabeau	yes	Sur la liberté de la presse, imité de l'anglois de Milton , par le Cte de Mirabeau...	1788	"66 p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte	Milton, John (1608-1674). Auteur adapté	[s.n.] (Londres)				Sur la liberté de la presse,	../corpus_raw/Mirabeau_678.txt
287	679	http://catalogue.bnf.fr/ark:/12148/cb30951867p	https://gallica.bnf.fr/ark:/12148/bpt6k3043876h	Mirabeau	yes	"Travail sur l'éducation publique, trouvé dans les papiers de Mirabeau l'aîné ; publié par P. J. G. Cabanis,..."	1791	"206 p. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte	Cabanis, Pierre-Jean-Georges (1757-1808). Éditeur scientifique	Impr. nationale (Paris)				Travail sur l'éducation publique, trouvé dans	../corpus_raw/Mirabeau_679.txt
288	680	http://catalogue.bnf.fr/ark:/12148/cb30951912p	https://gallica.bnf.fr/ark:/12148/bpt6k9804868b	Mirabeau		"Lettres originales de Mirabeau, écrites du donjon de Vincennes, pendant les années 1777, 78, 79 et 80 ; contenant tous les détails sur sa vie privée, ses malheurs et ses amours avec Sophie Ruffei, marquise de Monnier : recueillies par P. Manuel,..."	1792-1794	"4 vol. ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte	Manuel, Louis-Pierre (1751-1793). Éditeur scientifique	J.-B. Garnery (Paris) | Treuttel (Strasbourg) | De Boffe (Londres) |				Lettres originales de Mirabeau, écrites du	../corpus_raw/Mirabeau_680.txt
289	681	http://catalogue.bnf.fr/ark:/12148/cb302300172	https://gallica.bnf.fr/ark:/12148/bpt6k6471838m | https://gallica.bnf.fr/ark:/12148/bpt6k64717158	Mirabeau		"Esprit de Mirabeau, ou Manuel de l'homme d'État, des publicistes, des fonctionnaires et des orateurs ; divisé par ordre des matières, et mebrassant les différentes branches de l'économie politique ; extrait de tous les ouvrages de Gabriel-Honoré Riquetti de Mirabeau, et précédé d'un précis historique de sa vie"	1797	"2 vol. (XC-518 [sic 438], 542 p.) ; in-8"	Mirabeau, Honoré-Gabriel Riquetti comte de (1749-1791). Auteur du texte	Chaussard, Pierre-Jean-Baptiste (1766-1823). Éditeur scientifique	Fr. Buisson (Paris)				Esprit de Mirabeau, ou Manuel de	../corpus_raw/Mirabeau_681.txt
290	508	http://catalogue.bnf.fr/ark:/12148/cb308755521	https://gallica.bnf.fr/ark:/12148/bpt6k1049746g | https://gallica.bnf.fr/ark:/12148/bpt6k64713614	Marat	yes	"Appel à la Nation ; Par J. P. Marat, l'Ami du Peuple, Citoyen du district des Cordeliers, et auteur de plusieurs ouvrages patriotiques."	1790	"67 p. ; in-8"	Marat, Jean-Paul (1743-1793). Auteur du texte		[s.n.]	NA	France -- 1774-1792 (Louis XVI)		"Appel à la Nation ; Par"	../corpus_raw/Marat_508.txt
291	509	http://catalogue.bnf.fr/ark:/12148/cb42246320t	https://gallica.bnf.fr/ark:/12148/bpt6k10497489	Marat		Plan de législation criminelle . Par Marat. L'Ami du Peuple. Troisieme édition.	1793-1800	"[2]-172 p. (sig. A4, B-L8, M3) ; in-8"	Marat, Jean-Paul (1743-1793). Auteur du texte		[Paris.] De l'Imprimerie de la Veuve Marat, rue Marat N°. 30 [ca 1793-1800]	NA			Plan de législation criminelle . Par	../corpus_raw/Marat_509.txt
292	510	http://catalogue.bnf.fr/ark:/12148/cb30875620p	https://gallica.bnf.fr/ark:/12148/bpt6k83089x | https://gallica.bnf.fr/ark:/12148/bpt6k830904 | https://gallica.bnf.fr/ark:/12148/bpt6k83091g	Marat		De l'homme, ou Des principes et des loix de l'influence de l'âme sur le corps et du corps sur l'âme , par J.-P. Marat, Docteur en Médecine.	1775-1776	"3 vol. (XXXVII-325, [10]-380, [8]-220 p.) ; in-12"	Marat, Jean-Paul (1743-1793). Auteur du texte		A Amsterdam, Chez Marc-Michel Rey. MDCCLXV. [-MDCCLXVI.]	NA	Médecine -- Philosophie		De l'homme, ou Des principes et	../corpus_raw/Marat_510.txt
293	513	http://catalogue.bnf.fr/ark:/12148/cb30875590k	https://gallica.bnf.fr/ark:/12148/bpt6k9604494z	Marat		Plan de législation criminelle . Ouvrage dans lequel on traite des délits et des peines... par M. Marat,...	1790	"157 p., portrait ; in-8"	Marat, Jean-Paul (1743-1793). Auteur du texte		impr. de Rochette (Paris)	NA			Plan de législation criminelle . Ouvrage	../corpus_raw/Marat_513.txt
294	514	http://catalogue.bnf.fr/ark:/12148/cb41513154m	https://gallica.bnf.fr/ark:/12148/btv1b69497554	Marat		L'Ami du Peuple ou le Publiciste parisien, Journal politique et impartial, n° CVII, du mercredi 10 mars 1790	1790	8 p.	Marat, Jean-Paul (1743-1793). Auteur du texte		De l'Imprimerie de Marat [1790]	NA			L'Ami du Peuple ou le Publiciste	../corpus_raw/Marat_514.txt
295	515	http://catalogue.bnf.fr/ark:/12148/cb422461866	https://gallica.bnf.fr/ark:/12148/bpt6k1049744n	Marat	yes	Nouvelle dénonciation de M. Marat, l'Ami du peuple, contre M. Necker, premier ministre des Finances, ou Supplément à la dénonciation d'un citoyen, contre un agent de l'autorité.	1790	"40 p. ; in-4"	Marat, Jean-Paul (1743-1793). Auteur du texte		A Paris, chez Rozé, rue des Prêtres S. Severin, n°. 8. 1790	NA			Nouvelle dénonciation de M. Marat, l'Ami	../corpus_raw/Marat_515.txt
296	516	http://catalogue.bnf.fr/ark:/12148/cb308756273	https://gallica.bnf.fr/ark:/12148/bpt6k6213679b	Marat		Notions élémentaires d'optique	1784	"VII-[1]-44 p. ; in-8"	Marat, Jean-Paul (1743-1793). Auteur du texte		P.-F. Didot le jeune (Paris) | N. L. Moutard (Paris) |	NA			NA	../corpus_raw/Marat_516.txt
