id,link_bnf,link_gallica,author_short,selected_for_galerie,title,date,format,author,contributors,editors,description,subject,notes
554,http://catalogue.bnf.fr/ark:/12148/cb308879953,https://gallica.bnf.fr/ark:/12148/bpt6k5772338q,Marmontel,,"Cléopâtre , tragédie par M. Marmontel",1750,VIII-87 p. ; in-12,"Marmontel, Jean-François (1723-1799). Auteur du texte",,S. Jorry (Paris),,,
555,http://catalogue.bnf.fr/ark:/12148/cb308880350,https://gallica.bnf.fr/ark:/12148/bpt6k312877x,Marmontel,,"Les Sibarites, acte de ballet [paroles de M. Marmontel, musique de M. Rameau]... [Fontainebleau le 13 novembre 1753 ; et Paris, Académie royale de musique, 12 juillet 1757.]",1757,"In-4° , 14 p.","Marmontel, Jean-François (1723-1799). Auteur du texte",,impr. de Vve Delormel et fils (Paris),,,
556,http://catalogue.bnf.fr/ark:/12148/cb30887984f,https://gallica.bnf.fr/ark:/12148/bpt6k5819751q,Marmontel,,"Aristomène, tragédie, par M. Marmontel. [Comédiens ordinaires du Roy, 30 avril 1749]",1750,152 p. ; in-12,"Marmontel, Jean-François (1723-1799). Auteur du texte",,S. Jorry (Paris),,,
557,http://catalogue.bnf.fr/ark:/12148/cb308878082,https://gallica.bnf.fr/ark:/12148/bpt6k6511246p | https://gallica.bnf.fr/ark:/12148/bpt6k6521489d | https://gallica.bnf.fr/ark:/12148/bpt6k65142849,Marmontel,,"Contes moraux , par M. Marmontel,...",1765,"3 vol. (XVI-345, 376, 312 p.) : pl. et titres gravés d'après Gravelot ; in-12","Marmontel, Jean-François (1723-1799). Auteur du texte",Gravelot (1699-1773). Illustrateur,J. Merlin (Paris),,,
558,http://catalogue.bnf.fr/ark:/12148/cb30887895t,https://gallica.bnf.fr/ark:/12148/bpt6k96921511,Marmontel,,"Bélisaire . Par M. Marmontel,...",1767,X-340-[6] p. : fig. de Gravelot ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte",Gravelot (1699-1773). Illustrateur,Merlin (Paris),,,
559,http://catalogue.bnf.fr/ark:/12148/cb41890221c,https://gallica.bnf.fr/ark:/12148/bpt6k1512986w,Marmontel,,"Pénélope, tragédie-lyrique en trois actes ; représentée pour la premiere fois, devant Leurs Majestés, a Fontainebleau, le 2 novembre 1785, et a Paris, sur le théatre de l'Académie royale de musique, le 6 mardi décembre de la même année",1785,59 p. ; in-4,"Marmontel, Jean-François (1723-1799). Auteur du texte","Piccinni, Niccolò (1728-1800). Compositeur","A Paris, de l'imprimerie de P. de Lormel, imprimeur de ladite Académie, rue du Foin Saint-Jacques, à l'Image de Sainte Genevieve. On trouvera des exemplaiures à la salle de l'Opéra. M. DCC. LXXXV. Avec approbation, & privilege du Roi",,,
560,http://catalogue.bnf.fr/ark:/12148/cb308880052,https://gallica.bnf.fr/ark:/12148/bpt6k58180970,Marmontel,,"Le dormeur éveillé , opéra-comique, en quatre actes, en vers, mêlé d'ariettes. Représenté devant LL. MM. à Fontainebleau",1783,2-88 p. ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte",,impr. de P.-R.-C. Ballard (Paris),,,
561,http://catalogue.bnf.fr/ark:/12148/cb30888034n,https://gallica.bnf.fr/ark:/12148/bpt6k1521997n,Marmontel,,"Les Sibarites : acte de ballet, représenté devant le Roi à Fontainebleau le 13 novembre 1753 / [paroles de J.-F. Marmontel] ; musique de Rameau]",1753,"In-4° , 19 p.","Marmontel, Jean-François (1723-1799). Auteur du texte",,"impr. de Ballard ((Paris,))",,,
562,http://catalogue.bnf.fr/ark:/12148/cb30887870g,https://gallica.bnf.fr/ark:/12148/bpt6k6241762m,Marmontel,,Mémoires / de Marmontel ; précédés d'une introduction par M. Fs. Barrière,1846,1 vol. (XI-446 p.) ; in-16,"Marmontel, Jean-François (1723-1799). Auteur du texte","Barrière, François (1786-1868). Préfacier",Firmin Didot frères (Paris),"Collection : Bibliothèque des mémoires relatifs à l'histoire de France, pendant le 18e siècle ; 5",,
563,http://catalogue.bnf.fr/ark:/12148/cb30887981d,https://gallica.bnf.fr/ark:/12148/bpt6k5809424h,Marmontel,,"Annette et Lubin , pastorale, mise en vers par M. Marmontel, & en musique par M. de La Borde",1762,52 p.-28 p. de musique ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte","La Borde, Jean-Benjamin de (1734-1794). Compositeur",Lesclapart (Paris),,,
565,http://catalogue.bnf.fr/ark:/12148/cb30887952t,https://gallica.bnf.fr/ark:/12148/bpt6k64554g | https://gallica.bnf.fr/ark:/12148/bpt6k64555t,Marmontel,,"Les Incas, ou La destruction de l'empire du Pérou / par M. Marmontel",1895,"2 vol. (191, 192 p.) ; in-32","Marmontel, Jean-François (1723-1799). Auteur du texte",,Librairie de la bibliothèque nationale (Paris),Collection : Bibliothèque nationale ; 202-203,,
566,http://catalogue.bnf.fr/ark:/12148/cb32421111x,https://gallica.bnf.fr/ark:/12148/bpt6k72308g,Marmontel,,"Didon , tragédie lyrique en trois actes, représentée a Fontainebleau devant Leurs Majestés, le 16 octobre 1783, et pour la premiere fois, sur le théâtre de l'Académie-royale de musique, le lundi 1er décembre 1783.",1783,VIII-51-[1] p. ; in-4,"Marmontel, Jean-François (1723-1799). Auteur du texte","Piccinni, Niccolò (1728-1800). Compositeur","A Paris, de l'imprimerie de P. de Lormel, imprimeur de ladite Académie, rue du Foin Saint-Jacques, à l'image de Sainte Genevieve. On trouvera des exemplaires à la salle de l'Opéra. M. DCC. LXXXIII. Avec approbation, et privilege du Roi.",,,
567,http://catalogue.bnf.fr/ark:/12148/cb34025000j,https://gallica.bnf.fr/ark:/12148/bpt6k2135848 | https://gallica.bnf.fr/ark:/12148/bpt6k213585n | https://gallica.bnf.fr/ark:/12148/bpt6k2135861,Marmontel,,"Mémoires de Marmontel / publ. avec préf., notes et tables, par Maurice Tourneux",1891,3 vol. ; in-16,"Marmontel, Jean-François (1723-1799). Auteur du texte","Tourneux, Maurice (1849-1917). Éditeur scientifique",Librairie des bibliophiles (Paris),Collection : Bibliothèque des mémoires,"France (1715-1774, Louis XV)",
568,http://catalogue.bnf.fr/ark:/12148/cb308879744,https://gallica.bnf.fr/ark:/12148/bpt6k58076376,Marmontel,,L'Ami de la maison,1772,"In-8, XII-60 p., et 7 p. de musique","Marmontel, Jean-François (1723-1799). Auteur du texte","Grétry, André-Ernest-Modeste (1741-1813). Auteur ou responsable intellectuel",Vente (Paris),,,
569,http://catalogue.bnf.fr/ark:/12148/cb308878547,https://gallica.bnf.fr/ark:/12148/bpt6k62759735,Marmontel,,"Essai sur les révolutions de la musique, en France.",1777,38 p. ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte",,,,,
570,http://catalogue.bnf.fr/ark:/12148/cb308880339,https://gallica.bnf.fr/ark:/12148/bpt6k73985t,Marmontel,,"Pénélope , tragédie lyrique en 3 actes, représentée devant LL. MM., à Fontainebleau, le 2 novembre 1785",1785,IV-56 p. : ill. ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte","Piccinni, Niccolò (1728-1800). Compositeur",impr. de P.-R.-C. Ballard (Paris),,,
571,http://catalogue.bnf.fr/ark:/12148/cb30887988t,https://gallica.bnf.fr/ark:/12148/bpt6k5813318v,Marmontel,,"La bergère des Alpes , pastorale en trois actes et en vers, mêlée de chants, par M. Marmontel de l'Académie françoise",1766,"56-4 p. : 4 p. de musique, frontisp. gravé d'après Gravelot ; in-8, in-12","Marmontel, Jean-François (1723-1799). Auteur du texte","Kohaut, Josef (1734-1777). Compositeur","A Paris, chez Merlin, libraire, rue de la Harpe, vis-à-vis la rue Poppée",,,
572,http://catalogue.bnf.fr/ark:/12148/cb30887973s,https://gallica.bnf.fr/ark:/12148/bpt6k5695678h,Marmontel,,"L'ami de la maison, comédie en trois actes et en vers, mêlée d'ariettes ; représentée, devant sa majesté, à Fontainebleau, le 26 octobre 1771",1771,61 p. ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte",,P.-R.-C. Ballard (Paris),,,
573,http://catalogue.bnf.fr/ark:/12148/cb30887991q,https://gallica.bnf.fr/ark:/12148/bpt6k1514075m,Marmontel,,"Céphale et Procris , ballet-héroique, représenté pour la première fois par l'Académie royale de musique, le 2 mai 1775. Et remis au théâtre, le 29 avril 1777.",1777,64 p. ; in-4,"Marmontel, Jean-François (1723-1799). Auteur du texte","Grétry, André-Ernest-Modeste (1741-1813). Compositeur","A Paris, chés de Lormel, imprimeur de ladite Académie, rue du Foin, à l'Image Sainte Genevieve. On trouvera des exemplaires du poeme à la salle de l'Opera. M. DCC. LXXVII. Avec approbation et privilege du Roi.",,,
574,http://catalogue.bnf.fr/ark:/12148/cb30887990c,https://gallica.bnf.fr/ark:/12148/bpt6k1322159 | https://gallica.bnf.fr/ark:/12148/bpt6k1514077f,Marmontel,,"Céphale et Procris, ballet-héroïque. [Paroles de M. Marmontel, musique de M. Grétry.] [Paris, Académie royale de musique, 2 mai 1775]",1775,"In-4° , 68 p.","Marmontel, Jean-François (1723-1799). Auteur du texte",,impr. de Delormel (Paris),,,
575,http://catalogue.bnf.fr/ark:/12148/cb30888019r,https://gallica.bnf.fr/ark:/12148/bpt6k1520389q,Marmontel,,"Hercule mourant , tragédie lyrique, représentée pour la premiere fois, par l'Academie-royale de musique, le vendredi 3 avril 1761",1761,54 p. ; in-4,"Marmontel, Jean-François (1723-1799). Auteur du texte","Dauvergne, Antoine (1713-1797). Compositeur","Aux dépens de l'Académie. A Paris, chés de Lormel, imprimeur de ladite Académie, rue du Foin, à l'image Sainte Genevieve. On trouvera les livres de paroles à la salle de l'Opera. M. DCC. LXI. Avec approbation et privilege du Roi",,,
576,http://catalogue.bnf.fr/ark:/12148/cb30887809d,https://gallica.bnf.fr/ark:/12148/bpt6k1051592t | https://gallica.bnf.fr/ark:/12148/bpt6k1051594n | https://gallica.bnf.fr/ark:/12148/bpt6k1051596g | https://gallica.bnf.fr/ark:/12148/bpt6k6344836n | https://gallica.bnf.fr/ark:/12148/bpt6k1262652q | https://gallica.bnf.fr/ark:/12148/bpt6k1263806g,Marmontel,,"Contes moraux , par M. Marmontel,...",1765,"3 vol. (XVI-[2]-345 p.-[9] f. de pl., [4]-376 p.-[9] f. de pl., [8]-312 p.-[5] f. de pl.) ; in-8","Marmontel, Jean-François (1723-1799). Auteur du texte","Gravelot (1699-1773). Dessinateur du modèle | Cochin, Charles-Nicolas (1715-1790). Dessinateur du modèle | Saint-Aubin, Augustin de (1736-1807). Graveur |","A Paris, chez J. Merlin libraire, rue de la Harpe. M. DCC. LXV",,,
577,http://catalogue.bnf.fr/ark:/12148/cb308880141,https://gallica.bnf.fr/ark:/12148/bpt6k5469341c | https://gallica.bnf.fr/ark:/12148/bpt6k5472527w | https://gallica.bnf.fr/ark:/12148/bpt6k6335719t | https://gallica.bnf.fr/ark:/12148/bpt6k6335718d,Marmontel,,"La guirlande, ou Les fleurs enchantées, acte de ballet [paroles de M. Marmontel, musique de M. Rameau], représenté pour la première fois par l'Académie royale de musique à la suite des Indes galantes, le mardy 21 septembre 1751",1751,"In-4° , 23 p.","Marmontel, Jean-François (1723-1799). Auteur du texte",,impr. de Vve Delormel et fils (Paris),,,
578,http://catalogue.bnf.fr/ark:/12148/cb30887795j,https://gallica.bnf.fr/ark:/12148/bpt6k65540587 | https://gallica.bnf.fr/ark:/12148/bpt6k6554056d | https://gallica.bnf.fr/ark:/12148/bpt6k6554059n | https://gallica.bnf.fr/ark:/12148/bpt6k6554064z | https://gallica.bnf.fr/ark:/12148/bpt6k6554090f | https://gallica.bnf.fr/ark:/12148/bpt6k65540609 | https://gallica.bnf.fr/ark:/12148/bpt6k6554363k | https://gallica.bnf.fr/ark:/12148/bpt6k65540372 | https://gallica.bnf.fr/ark:/12148/bpt6k6555340w | https://gallica.bnf.fr/ark:/12148/bpt6k65543625 | https://gallica.bnf.fr/ark:/12148/bpt6k6555510f,Marmontel,,Oeuvres posthumes de Marmontel ... imprimées sur le manuscrit autographe de l'auteur,1804-1806,11 vol. ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte",,Xhrouet (Paris) | Déterville (Paris) | Lenormant [etc.] (Paris) |,Comprend : I-IV. Mémoires ; V-VI. Régence du duc d'Orléans ; VII. Logique ; VIII. Métaphysique ; IX. Morale ; X. Grammaire ; XI. Mélanges,,
579,http://catalogue.bnf.fr/ark:/12148/cb351116230,https://gallica.bnf.fr/ark:/12148/bpt6k8304k | https://gallica.bnf.fr/ark:/12148/bpt6k8305w | https://gallica.bnf.fr/ark:/12148/bpt6k83066 | https://gallica.bnf.fr/ark:/12148/bpt6k8307h | https://gallica.bnf.fr/ark:/12148/bpt6k8308t | https://gallica.bnf.fr/ark:/12148/bpt6k83094 | https://gallica.bnf.fr/ark:/12148/bpt6k8310m,Marmontel,,Oeuvres complètes ([Reproduction en fac-similé]) Marmontel ; [par Villenave],1819-1820,"7 vol. (XLIII-784, 621, 596, 873, 798, 751, 880 p.) ; 23 cm","Marmontel, Jean-François (1723-1799). Auteur du texte","Villenave, Mathieu-Guillaume-Thérèse (1762-1846). Éditeur scientifique",Slatkine reprints (Genève),"Comprend : Tome I : Mémoires ; Régence du duc d'Orléans ; Tome II : Contes moraux ; Nouveaux contes moraux ; Tome III : Nouveaux contes moraux ; Bélisaire ; Les Incas ; Tome IV : Essai sur le goût ; Elemens de littérature ; Tome V : Elemens de littérature ; Tragédies, opéras, comédies ; Tome VI : Grammaire , Logique ; Métaphysique ; Morale ; La pharsale de Lucain ; Tome VII : Mélange de prose et de poésie ; Mélanges nouvellement recueillis",,
580,http://catalogue.bnf.fr/ark:/12148/cb30887972f,https://gallica.bnf.fr/ark:/12148/bpt6k132214x | https://gallica.bnf.fr/ark:/12148/bpt6k15111239,Marmontel,,"Acanthe et Cephise, ou La sympatie , pastorale héroïque, a l'occasion de la naissance de Monseigneur le duc de Bourgogne, représentée pour la premiere fois par l'Académie royale de musique, le jeudy 18 novembre 1751.",1751,58-[1] p. ; in-4,"Marmontel, Jean-François (1723-1799). Auteur du texte",,"Aux dépens de l'Académie. A Paris, chez la V. Delormel & fils, imprimeur de ladite Académie, rue du Foin, à l'Image Ste. Geneviéve. On trouvera des livres de paroles à la salle de l'Opéra. M.DCC.LI. Avec approbation et privilege du Roy.",,,
581,http://catalogue.bnf.fr/ark:/12148/cb30887859z,https://gallica.bnf.fr/ark:/12148/bpt6k50772s | https://gallica.bnf.fr/ark:/12148/bpt6k1092110,Marmontel,,"Poétique françoise , par M. Marmontel",1763,2 vol. : front. gr. par Cochin ; in-8,"Marmontel, Jean-François (1723-1799). Auteur du texte","Cochin, Charles-Nicolas (1715-1790). Graveur",Lesclapart (Paris),,Poétique -- 18e siècle,
582,http://catalogue.bnf.fr/ark:/12148/cb30887930h,https://gallica.bnf.fr/ark:/12148/bpt6k10515989 | https://gallica.bnf.fr/ark:/12148/bpt6k1051600x | https://gallica.bnf.fr/ark:/12148/bpt6k5509717p | https://gallica.bnf.fr/ark:/12148/bpt6k55305638,Marmontel,,"Les Incas, ou La destruction de l'empire du Pérou ; par M. Marmontel,... Tome premier [-second]",1777,"2 t. (XII-338-[1] p., [6] f. de pl. (dont 1 front.) ; [4]-380-[4] p., [5] f. de pl.) ; in-8","Marmontel, Jean-François (1723-1799). Auteur du texte","Moreau, Jean-Michel (1741-1814). Illustrateur | Duclos, Antoine-Jean (1742-1795). Graveur | De Ghendt, Emmanuel Jean Népomucène (1738?-1815). Graveur | Helman, Isidore-Stanislas (1743-1806?). Graveur | Launay, Nicolas de (1739-1792). Graveur | Le Veau, Jean-Jacques (1729-1786). Graveur | Simonet, Jean-Baptiste-Blaise (1742-1813?). Graveur | Née, François Denis (1732-1817). Graveur |","A Paris, chez Lacombe, libraire, rue de Tournon, près le Luxembourg. M. DCC. LXXVII. Avec approbation, et privilege du Roi.",,,
583,http://catalogue.bnf.fr/ark:/12148/cb308877946,https://gallica.bnf.fr/ark:/12148/bpt6k9693547t,Marmontel,,Oeuvres complettes de M. Marmontel ... Édition revue et corrigée par l'auteur...,1787,"17 vol., portr. ; in-8","Marmontel, Jean-François (1723-1799). Auteur du texte",,Née de La Rochelle (Paris),Comprend : I-III. Contes moraux ; IV. Bélisaire. Essai sur le goût ; V-X. Élémens de littérature ; XI-XII. Les Incas ; XIII-XIV. La Pharsale de Lucain ; XV-XVI. Théâtre ; XVII. Mélanges de prose et de poésie,,
584,http://catalogue.bnf.fr/ark:/12148/cb308877977,https://gallica.bnf.fr/ark:/12148/bpt6k54738470 | https://gallica.bnf.fr/ark:/12148/bpt6k58099247 | https://gallica.bnf.fr/ark:/12148/bpt6k55162943 | https://gallica.bnf.fr/ark:/12148/bpt6k54969027 | https://gallica.bnf.fr/ark:/12148/bpt6k5473842x | https://gallica.bnf.fr/ark:/12148/bpt6k5497069m | https://gallica.bnf.fr/ark:/12148/bpt6k5475152h | https://gallica.bnf.fr/ark:/12148/bpt6k55250202 | https://gallica.bnf.fr/ark:/12148/bpt6k5473830q | https://gallica.bnf.fr/ark:/12148/bpt6k54964777 | https://gallica.bnf.fr/ark:/12148/bpt6k54739762 | https://gallica.bnf.fr/ark:/12148/bpt6k54739035 | https://gallica.bnf.fr/ark:/12148/bpt6k54752323 | https://gallica.bnf.fr/ark:/12148/bpt6k54739265 | https://gallica.bnf.fr/ark:/12148/bpt6k57744163 | https://gallica.bnf.fr/ark:/12148/bpt6k5767378h | https://gallica.bnf.fr/ark:/12148/bpt6k54737326 | https://gallica.bnf.fr/ark:/12148/bpt6k5473909n | https://gallica.bnf.fr/ark:/12148/bpt6k5525298q,Marmontel,,"Oeuvres complètes de Marmontel,... (Nouvelle éd.) [précédée de son éloge, par l'abbé Morellet]",1818-1820,"19 vol. : portr., pl. ; in-8","Marmontel, Jean-François (1723-1799). Auteur du texte","Morellet, André (1727-1819). Préfacier | Chazet, René de (1774-1844). Éditeur scientifique |",Verdière (Paris),"Comprend : I-II. Mémoires ; III-VI. Contes moraux ; VII. Bélisaire ; VIII. Les Incas ; IX. Théâtre ; X. Mélanges ; XI. La Pharsale ; XII-XV. Éléments de littérature ; XVI. Grammaire et logique ; XVII. Métaphysique et morale ; XVIII. Régence du duc d'Orléans ; XIX. Oeuvres posthumes. La Neuvaine de Cythère. Polymnie, publiées par A. de Chazet",,
477,http://catalogue.bnf.fr/ark:/12148/cb30238973z,https://gallica.bnf.fr/ark:/12148/btv1b8613394v | https://gallica.bnf.fr/ark:/12148/btv1b86133958,Laclos,fiction,"Les Liaisons dangereuses, ou Lettres recueillies dans une société, & publiées pour l'instruction de quelques autres . Par M. C..... de L... Premiere [-quatrieme] partie",1782,4 t. en 2 vol. (248-242 ; 231-257 p.) ; in-12,"Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte",,"A Amsterdam ; et se trouve à Paris, chez Durand neveu, libraire, à la Sagesse, rue Galande. M.DCC.LXXXII [1782]",,NA,
478,http://catalogue.bnf.fr/ark:/12148/cb302389989,https://gallica.bnf.fr/ark:/12148/bpt6k6480741q,Laclos,yes,De la Monarchie et du républicanisme (par P.-A.-F. Choderlos de Laclos),1791,"In-8° , 20 p.","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte",,Impr. nationale (Paris),,NA,
479,http://catalogue.bnf.fr/ark:/12148/cb31943147j,https://gallica.bnf.fr/ark:/12148/bpt6k10732600 | https://gallica.bnf.fr/ark:/12148/bpt6k1073262t,Laclos,double,"Les Liaisons dangereuses, ou Lettres recueillies dans une société, et publiées pour l'instruction de quelques autres, par M. C... de L... [Choderlos de Laclos.] Nouvelle édition, augmentée d'une correspondance de l'auteur avec Mde Riccoboni et de ses pièces fugitives",1787,,"Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte",,,,NA,
480,http://catalogue.bnf.fr/ark:/12148/cb302389629,https://gallica.bnf.fr/ark:/12148/bpt6k63109521,Laclos,yes,"Lettre à MM. de l'Académie françoise, sur l'éloge de M. le maréchal de Vauban, proposé pour sujet du prix d'éloquence de l'année 1787 (par P.-A.-F. Choderlos de Laclos)",1786,"In-8° , 48 p.","Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte",,Durand neveu (Amsterdam ; et Paris),,NA,
482,http://catalogue.bnf.fr/ark:/12148/cb30238970x,https://gallica.bnf.fr/ark:/12148/btv1b86145580 | https://gallica.bnf.fr/ark:/12148/btv1b8614559d,Laclos,double,"Les Liaisons dangereuses ou Lettres recueillies dans une société, & publiées pour l'instruction de quelques autres . Par M.C..... de L... Premiere [-quatrieme] partie",1782,4 t. en 2 vol. ; in-12,"Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte",,"A Amsterdam; et se trouve à Paris, chez Durand neveu. M.DCC.LXXXII",,NA,
